surah_number,ayah_number,word_number,word_number_all,uthmani,nastaleeq,indopak,dk_indopak,qpc_v1,dk_v2,dk_v1,qpc_hafs,is_ayah_marker
23,117,18,47696,'ٱلْكَـٰفِرُونَ','الْكٰفِرُوْنَ','الْكٰفِرُوْنَ','الْكٰفِرُوْنَ','ﯷ','ٱلْكَٰفِرُونَ','ٱلْكَٰفِرُونَ','ٱلۡكَٰفِرُونَ',0
23,117,19,47697,'١١٧','١١٧','۟','۝١١٧','ﯸ','۝١١٧','۝١١٧','١١٧',1
23,118,1,47698,'وَقُل','وَقُلْ','وَقُلْ','وَقُلْ','ﯹ','وَقُل','وَقُل','وَقُل',0
23,118,2,47699,'رَّبِّ','رَّبِّ','رَّبِّ','رَّبِّ','ﯺ','رَّبِّ','رَّبِّ','رَّبِّ',0
23,118,3,47700,'ٱغْفِرْ','اغْفِرْ','اغْفِرْ','اغْفِرْ','ﯻ','ٱغْفِرْ','ٱغْفِرْ','ٱغۡفِرۡ',0
23,118,4,47701,'وَٱرْحَمْ','وَارْحَمْ','وَارْحَمْ','وَارْحَمْ','ﯼ','وَٱرْحَمْ','وَٱرْحَمْ','وَٱرۡحَمۡ',0
23,118,5,47702,'وَأَنتَ','وَاَنْتَ','وَاَنْتَ','وَاَنْتَ','ﯽ','وَأَنتَ','وَأَنتَ','وَأَنتَ',0
23,118,6,47703,'خَيْرُ','خَيْرُ','خَیْرُ','خَيْرُ','ﯾ','خَيْرُ','خَيْرُ','خَيۡرُ',0
23,118,7,47704,'ٱلرَّٰحِمِينَ','الرّٰحِمِيْنَ','الرّٰحِمِیْنَ','الرّٰحِمِيْنَ','ﯿ','ٱلرَّٰحِمِينَ','ٱلرَّٰحِمِينَ','ٱلرَّٰحِمِينَ',0
23,118,8,47705,'١١٨','١١٨ﶒ','۟۠','۝١١٨ࣖ','ﰀ','۝١١٨','۝١١٨','١١٨',1
24,1,1,47706,'سُورَةٌ','سُوْرَةٌ','سُوْرَةٌ','سُوْرَةٌ','ﭑ','سُورَةٌ','سُورَةٌ','سُورَةٌ',0
24,1,2,47707,'أَنزَلْنَـٰهَا','اَنْزَلْنٰهَا','اَنْزَلْنٰهَا','اَنْزَلْنٰهَا','ﭒ','أَنزَلْنَٰهَا','أَنزَلْنَٰهَا','أَنزَلۡنَٰهَا',0
24,1,3,47708,'وَفَرَضْنَـٰهَا','وَفَرَضْنٰهَا','وَفَرَضْنٰهَا','وَفَرَضْنٰهَا','ﭓ','وَفَرَضْنَٰهَا','وَفَرَضْنَٰهَا','وَفَرَضۡنَٰهَا',0
24,1,4,47709,'وَأَنزَلْنَا','وَاَنْزَلْنَا','وَاَنْزَلْنَا','وَاَنْزَلْنَا','ﭔ','وَأَنزَلْنَا','وَأَنزَلْنَا','وَأَنزَلۡنَا',0
24,1,5,47710,'فِيهَآ','فِيْهَا٘','فِیْهَاۤ','فِيْهَا͏ٓ','ﭕ','فِيهَآ','فِيهَآ','فِيهَآ',0
24,1,6,47711,'ءَايَـٰتٍۭ','اٰيٰتٍۣ','اٰیٰتٍ','اٰيٰتٍۭ','ﭖ','ءَايَٰتِۭ','ءَايَٰتِۭ','ءَايَٰتِۭ',0
24,1,7,47712,'بَيِّنَـٰتٍۢ','بَيِّنٰتٍ','بَیِّنٰتٍ','بَيِّنٰتٍ','ﭗ','بَيِّنَٰتࣲ','بَيِّنَٰتࣲ','بَيِّنَٰتٖ',0
24,1,8,47713,'لَّعَلَّكُمْ','لَّعَلَّكُمْ','لَّعَلَّكُمْ','لَّعَلَّكُمْ','ﭘ','لَّعَلَّكُمْ','لَّعَلَّكُمْ','لَّعَلَّكُمۡ',0
24,1,9,47714,'تَذَكَّرُونَ','تَذَكَّرُوْنَ','تَذَكَّرُوْنَ','تَذَكَّرُوْنَ','ﭙ','تَذَكَّرُونَ','تَذَكَّرُونَ','تَذَكَّرُونَ',0
24,1,10,47715,'١','١','۟','۝١','ﭚ','۝١','۝١','١',1
24,2,1,47716,'ٱلزَّانِيَةُ','اَلزَّانِيَةُ','اَلزَّانِیَةُ','اَلزَّانِيَةُ','ﭛ','ٱلزَّانِيَةُ','ٱلزَّانِيَةُ','ٱلزَّانِيَةُ',0
24,2,2,47717,'وَٱلزَّانِى','وَالزَّانِيْ','وَالزَّانِیْ','وَالزَّانِيْ','ﭜ','وَٱلزَّانِي','وَٱلزَّانِي','وَٱلزَّانِي',0
24,2,3,47718,'فَٱجْلِدُوا۟','فَاجْلِدُوْا','فَاجْلِدُوْا','فَاجْلِدُوْا','ﭝ','فَٱجْلِدُوا۟','فَٱجْلِدُوا۟','فَٱجۡلِدُواْ',0
24,2,4,47719,'كُلَّ','كُلَّ','كُلَّ','كُلَّ','ﭞ','كُلَّ','كُلَّ','كُلَّ',0
24,2,5,47720,'وَٰحِدٍۢ','وَاحِدٍ','وَاحِدٍ','وَاحِدٍ','ﭟ','وَٰحِدࣲ','وَٰحِدࣲ','وَٰحِدٖ',0
24,2,6,47721,'مِّنْهُمَا','مِّنْهُمَا','مِّنْهُمَا','مِّنْهُمَا','ﭠ','مِّنْهُمَا','مِّنْهُمَا','مِّنۡهُمَا',0
24,2,7,47722,'مِا۟ئَةَ','مِائَةَ','مِائَةَ','مِاي͏ٔ͏َةَ','ﭡ','مِا۟ئَةَ','مِا۟ئَةَ','مِاْئَةَ',0
24,2,8,47723,'جَلْدَةٍۢ ۖ','جَلْدَةٍﵣ','جَلْدَةٍ ۪','جَلْدَةٍࣕ','ﭢﭣ','جَلْدَةࣲۖ','جَلْدَةࣲۖ','جَلۡدَةٖۖ',0
24,2,9,47724,'وَلَا','وَّلَا','وَّلَا','وَّلَا','ﭤ','وَلَا','وَلَا','وَلَا',0
24,2,10,47725,'تَأْخُذْكُم','تَاْخُذْكُمْ','تَاْخُذْكُمْ','تَاْخُذْكُمْ','ﭥ','تَأْخُذْكُم','تَأْخُذْكُم','تَأۡخُذۡكُم',0
24,2,11,47726,'بِهِمَا','بِهِمَا','بِهِمَا','بِهِمَا','ﭦ','بِهِمَا','بِهِمَا','بِهِمَا',0
24,2,12,47727,'رَأْفَةٌۭ','رَاْفَةٌ','رَاْفَةٌ','رَاْفَةٌ','ﭧ','رَأْفَةࣱ','رَأْفَةࣱ','رَأۡفَةٞ',0
24,2,13,47728,'فِى','فِيْ','فِیْ','فِيْ','ﭨ','فِي','فِي','فِي',0
24,2,14,47729,'دِينِ','دِيْنِ','دِیْنِ','دِيْنِ','ﭩ','دِينِ','دِينِ','دِينِ',0
24,2,15,47730,'ٱللَّهِ','اللّٰهِ','اللّٰهِ','اللّٰهِ','ﭪ','ٱللَّهِ','ٱللَّهِ','ٱللَّهِ',0
24,2,16,47731,'إِن','اِنْ','اِنْ','اِنْ','ﭫ','إِن','إِن','إِن',0
24,2,17,47732,'كُنتُمْ','كُنْتُمْ','كُنْتُمْ','كُنْتُمْ','ﭬ','كُنتُمْ','كُنتُمْ','كُنتُمۡ',0
24,2,18,47733,'تُؤْمِنُونَ','تُؤْمِنُوْنَ','تُؤْمِنُوْنَ','تُو͏ٔ͏ْمِنُوْنَ','ﭭ','تُؤْمِنُونَ','تُؤْمِنُونَ','تُؤۡمِنُونَ',0
24,2,19,47734,'بِٱللَّهِ','بِاللّٰهِ','بِاللّٰهِ','بِاللّٰهِ','ﭮ','بِٱللَّهِ','بِٱللَّهِ','بِٱللَّهِ',0
24,2,20,47735,'وَٱلْيَوْمِ','وَالْيَوْمِ','وَالْیَوْمِ','وَالْيَوْمِ','ﭯ','وَٱلْيَوْمِ','وَٱلْيَوْمِ','وَٱلۡيَوۡمِ',0
24,2,21,47736,'ٱلْـَٔاخِرِ ۖ','الْاٰخِرِﵐ','الْاٰخِرِ ۚ','الْاٰخِرِۚ','ﭰﭱ','ٱلْـَٔاخِرِۖ','ٱلْـَٔاخِرِۖ','ٱلۡأٓخِرِۖ',0
24,2,22,47737,'وَلْيَشْهَدْ','وَلْيَشْهَدْ','وَلْیَشْهَدْ','وَلْيَشْهَدْ','ﭲ','وَلْيَشْهَدْ','وَلْيَشْهَدْ','وَلۡيَشۡهَدۡ',0
24,2,23,47738,'عَذَابَهُمَا','عَذَابَهُمَا','عَذَابَهُمَا','عَذَابَهُمَا','ﭳ','عَذَابَهُمَا','عَذَابَهُمَا','عَذَابَهُمَا',0
24,2,24,47739,'طَآئِفَةٌۭ','طَآئِفَةٌ','طَآىِٕفَةٌ','طَا࢜ىِٕفَةٌ','ﭴ','طَآئِفَةࣱ','طَآئِفَةࣱ','طَآئِفَةٞ',0
24,2,25,47740,'مِّنَ','مِّنَ','مِّنَ','مِّنَ','ﭵ','مِّنَ','مِّنَ','مِّنَ',0
24,2,26,47741,'ٱلْمُؤْمِنِينَ','الْمُؤْمِنِيْنَ','الْمُؤْمِنِیْنَ','الْمُو͏ٔ͏ْمِنِيْنَ','ﭶ','ٱلْمُؤْمِنِينَ','ٱلْمُؤْمِنِينَ','ٱلۡمُؤۡمِنِينَ',0
24,2,27,47742,'٢','٢','۟','۝٢','ﭷ','۝٢','۝٢','٢',1
24,3,1,47743,'ٱلزَّانِى','اَلزَّانِيْ','اَلزَّانِیْ','اَلزَّانِيْ','ﭸ','ٱلزَّانِي','ٱلزَّانِي','ٱلزَّانِي',0
24,3,2,47744,'لَا','لَا','لَا','لَا','ﭹ','لَا','لَا','لَا',0
24,3,3,47745,'يَنكِحُ','يَنْكِحُ','یَنْكِحُ','يَنْكِحُ','ﭺ','يَنكِحُ','يَنكِحُ','يَنكِحُ',0
24,3,4,47746,'إِلَّا','اِلَّا','اِلَّا','اِلَّا','ﭻ','إِلَّا','إِلَّا','إِلَّا',0
24,3,5,47747,'زَانِيَةً','زَانِيَةً','زَانِیَةً','زَانِيَةً','ﭼ','زَانِيَةً','زَانِيَةً','زَانِيَةً',0
24,3,6,47748,'أَوْ','اَوْ','اَوْ','اَوْ','ﭽ','أَوْ','أَوْ','أَوۡ',0
24,3,7,47749,'مُشْرِكَةًۭ','مُشْرِكَةًﵟ','مُشْرِكَةً ؗ','مُشْرِكَةًؗ','ﭾ','مُشْرِكَةࣰ','مُشْرِكَةࣰ','مُشۡرِكَةٗ',0
24,3,8,47750,'وَٱلزَّانِيَةُ','وَّالزَّانِيَةُ','وَّالزَّانِیَةُ','وَّالزَّانِيَةُ','ﭿ','وَٱلزَّانِيَةُ','وَٱلزَّانِيَةُ','وَٱلزَّانِيَةُ',0
24,3,9,47751,'لَا','لَا','لَا','لَا','ﮀ','لَا','لَا','لَا',0
24,3,10,47752,'يَنكِحُهَآ','يَنْكِحُهَا٘','یَنْكِحُهَاۤ','يَنْكِحُهَا͏ٓ','ﮁ','يَنكِحُهَآ','يَنكِحُهَآ','يَنكِحُهَآ',0
24,3,11,47753,'إِلَّا','اِلَّا','اِلَّا','اِلَّا','ﮂ','إِلَّا','إِلَّا','إِلَّا',0
24,3,12,47754,'زَانٍ','زَانٍ','زَانٍ','زَانٍ','ﮃ','زَانٍ','زَانٍ','زَانٍ',0
24,3,13,47755,'أَوْ','اَوْ','اَوْ','اَوْ','ﮄ','أَوْ','أَوْ','أَوۡ',0
24,3,14,47756,'مُشْرِكٌۭ ۚ','مُشْرِكٌﵐ','مُشْرِكٌ ۚ','مُشْرِكٌۚ','ﮅﮆ','مُشْرِكࣱۚ','مُشْرِكࣱۚ','مُشۡرِكٞۚ',0
24,3,15,47757,'وَحُرِّمَ','وَحُرِّمَ','وَحُرِّمَ','وَحُرِّمَ','ﮇ','وَحُرِّمَ','وَحُرِّمَ','وَحُرِّمَ',0
24,3,16,47758,'ذَٰلِكَ','ذٰلِكَ','ذٰلِكَ','ذٰلِكَ','ﮈ','ذَٰلِكَ','ذَٰلِكَ','ذَٰلِكَ',0
24,3,17,47759,'عَلَى','عَلَي','عَلَی','عَلَي','ﮉ','عَلَى','عَلَى','عَلَى',0
24,3,18,47760,'ٱلْمُؤْمِنِينَ','الْمُؤْمِنِيْنَ','الْمُؤْمِنِیْنَ','الْمُو͏ٔ͏ْمِنِيْنَ','ﮊ','ٱلْمُؤْمِنِينَ','ٱلْمُؤْمِنِينَ','ٱلۡمُؤۡمِنِينَ',0
24,3,19,47761,'٣','٣','۟','۝٣','ﮋ','۝٣','۝٣','٣',1
24,4,1,47762,'وَٱلَّذِينَ','وَالَّذِيْنَ','وَالَّذِیْنَ','وَالَّذِيْنَ','ﮌ','وَٱلَّذِينَ','وَٱلَّذِينَ','وَٱلَّذِينَ',0
24,4,2,47763,'يَرْمُونَ','يَرْمُوْنَ','یَرْمُوْنَ','يَرْمُوْنَ','ﮍ','يَرْمُونَ','يَرْمُونَ','يَرۡمُونَ',0
24,4,3,47764,'ٱلْمُحْصَنَـٰتِ','الْمُحْصَنٰتِ','الْمُحْصَنٰتِ','الْمُحْصَنٰتِ','ﮎ','ٱلْمُحْصَنَٰتِ','ٱلْمُحْصَنَٰتِ','ٱلۡمُحۡصَنَٰتِ',0
24,4,4,47765,'ثُمَّ','ثُمَّ','ثُمَّ','ثُمَّ','ﮏ','ثُمَّ','ثُمَّ','ثُمَّ',0
24,4,5,47766,'لَمْ','لَمْ','لَمْ','لَمْ','ﮐ','لَمْ','لَمْ','لَمۡ',0
24,4,6,47767,'يَأْتُوا۟','يَاْتُوْا','یَاْتُوْا','يَاْتُوْا','ﮑ','يَأْتُوا۟','يَأْتُوا۟','يَأۡتُواْ',0
24,4,7,47768,'بِأَرْبَعَةِ','بِاَرْبَعَةِ','بِاَرْبَعَةِ','بِاَرْبَعَةِ','ﮒ','بِأَرْبَعَةِ','بِأَرْبَعَةِ','بِأَرۡبَعَةِ',0
24,4,8,47769,'شُهَدَآءَ','شُهَدَآءَ','شُهَدَآءَ','شُهَدَا࢜ءَ','ﮓ','شُهَدَآءَ','شُهَدَآءَ','شُهَدَآءَ',0
24,4,9,47770,'فَٱجْلِدُوهُمْ','فَاجْلِدُوْهُمْ','فَاجْلِدُوْهُمْ','فَاجْلِدُوْهُمْ','ﮔ','فَٱجْلِدُوهُمْ','فَٱجْلِدُوهُمْ','فَٱجۡلِدُوهُمۡ',0
24,4,10,47771,'ثَمَـٰنِينَ','ثَمٰنِيْنَ','ثَمٰنِیْنَ','ثَمٰنِيْنَ','ﮕ','ثَمَٰنِينَ','ثَمَٰنِينَ','ثَمَٰنِينَ',0
24,4,11,47772,'جَلْدَةًۭ','جَلْدَةً','جَلْدَةً','جَلْدَةً','ﮖ','جَلْدَةࣰ','جَلْدَةࣰ','جَلۡدَةٗ',0
24,4,12,47773,'وَلَا','وَّلَا','وَّلَا','وَّلَا','ﮗ','وَلَا','وَلَا','وَلَا',0
24,4,13,47774,'تَقْبَلُوا۟','تَقْبَلُوْا','تَقْبَلُوْا','تَقْبَلُوْا','ﮘ','تَقْبَلُوا۟','تَقْبَلُوا۟','تَقۡبَلُواْ',0
24,4,14,47775,'لَهُمْ','لَهُمْ','لَهُمْ','لَهُمْ','ﮙ','لَهُمْ','لَهُمْ','لَهُمۡ',0
24,4,15,47776,'شَهَـٰدَةً','شَهَادَةً','شَهَادَةً','شَهَادَةً','ﮚ','شَهَٰدَةً','شَهَٰدَةً','شَهَٰدَةً',0
24,4,16,47777,'أَبَدًۭا ۚ','اَبَدًاﵐ','اَبَدًا ۚ','اَبَدًاۚ','ﮛﮜ','أَبَدࣰاۚ','أَبَدࣰاۚ','أَبَدٗاۚ',0
24,4,17,47778,'وَأُو۟لَـٰٓئِكَ','وَاُولٰٓئِكَ','وَاُولٰٓىِٕكَ','وَاُولٰ࢜ىِٕكَ','ﮝ','وَأُو۟لَٰٓئِكَ','وَأُو۟لَٰٓئِكَ','وَأُوْلَٰٓئِكَ',0
24,4,18,47779,'هُمُ','هُمُ','هُمُ','هُمُ','ﮞ','هُمُ','هُمُ','هُمُ',0
24,4,19,47780,'ٱلْفَـٰسِقُونَ','الْفٰسِقُوْنَ','الْفٰسِقُوْنَ','الْفٰسِقُوْنَ','ﮟ','ٱلْفَٰسِقُونَ','ٱلْفَٰسِقُونَ','ٱلۡفَٰسِقُونَ',0
24,4,20,47781,'٤','٤ﶫ','۟ۙ','۝٤ۙ','ﮠ','۝٤','۝٤','٤',1
24,5,1,47782,'إِلَّا','اِلَّا','اِلَّا','اِلَّا','ﮡ','إِلَّا','إِلَّا','إِلَّا',0
24,5,2,47783,'ٱلَّذِينَ','الَّذِيْنَ','الَّذِیْنَ','الَّذِيْنَ','ﮢ','ٱلَّذِينَ','ٱلَّذِينَ','ٱلَّذِينَ',0
24,5,3,47784,'تَابُوا۟','تَابُوْا','تَابُوْا','تَابُوْا','ﮣ','تَابُوا۟','تَابُوا۟','تَابُواْ',0
24,5,4,47785,'مِنۢ','مِنْۣ','مِنْ','مِنْۢ','ﮤ','مِنۢ','مِنۢ','مِنۢ',0
24,5,5,47786,'بَعْدِ','بَعْدِ','بَعْدِ','بَعْدِ','ﮥ','بَعْدِ','بَعْدِ','بَعۡدِ',0
24,5,6,47787,'ذَٰلِكَ','ذٰلِكَ','ذٰلِكَ','ذٰلِكَ','ﮦ','ذَٰلِكَ','ذَٰلِكَ','ذَٰلِكَ',0
24,5,7,47788,'وَأَصْلَحُوا۟','وَاَصْلَحُوْاﵐ','وَاَصْلَحُوْا ۚ','وَاَصْلَحُوْاۚ','ﮧ','وَأَصْلَحُوا۟','وَأَصْلَحُوا۟','وَأَصۡلَحُواْ',0
24,5,8,47789,'فَإِنَّ','فَاِنَّ','فَاِنَّ','فَاِنَّ','ﮨ','فَإِنَّ','فَإِنَّ','فَإِنَّ',0
24,5,9,47790,'ٱللَّهَ','اللّٰهَ','اللّٰهَ','اللّٰهَ','ﮩ','ٱللَّهَ','ٱللَّهَ','ٱللَّهَ',0
24,5,10,47791,'غَفُورٌۭ','غَفُوْرٌ','غَفُوْرٌ','غَفُوْرٌ','ﮪ','غَفُورࣱ','غَفُورࣱ','غَفُورٞ',0
24,5,11,47792,'رَّحِيمٌۭ','رَّحِيْمٌ','رَّحِیْمٌ','رَّحِيْمٌ','ﮫ','رَّحِيمࣱ','رَّحِيمࣱ','رَّحِيمٞ',0
24,5,12,47793,'٥','٥','۟','۝٥','ﮬ','۝٥','۝٥','٥',1
24,6,1,47794,'وَٱلَّذِينَ','وَالَّذِيْنَ','وَالَّذِیْنَ','وَالَّذِيْنَ','ﮭ','وَٱلَّذِينَ','وَٱلَّذِينَ','وَٱلَّذِينَ',0
24,6,2,47795,'يَرْمُونَ','يَرْمُوْنَ','یَرْمُوْنَ','يَرْمُوْنَ','ﮮ','يَرْمُونَ','يَرْمُونَ','يَرۡمُونَ',0
24,6,3,47796,'أَزْوَٰجَهُمْ','اَزْوَاجَهُمْ','اَزْوَاجَهُمْ','اَزْوَاجَهُمْ','ﮯ','أَزْوَٰجَهُمْ','أَزْوَٰجَهُمْ','أَزۡوَٰجَهُمۡ',0
24,6,4,47797,'وَلَمْ','وَلَمْ','وَلَمْ','وَلَمْ','ﮰ','وَلَمْ','وَلَمْ','وَلَمۡ',0
24,6,5,47798,'يَكُن','يَكُنْ','یَكُنْ','يَكُنْ','ﮱ','يَكُن','يَكُن','يَكُن',0
24,6,6,47799,'لَّهُمْ','لَّهُمْ','لَّهُمْ','لَّهُمْ','ﯓ','لَّهُمْ','لَّهُمْ','لَّهُمۡ',0
24,6,7,47800,'شُهَدَآءُ','شُهَدَآءُ','شُهَدَآءُ','شُهَدَا࢜ءُ','ﯔ','شُهَدَآءُ','شُهَدَآءُ','شُهَدَآءُ',0
24,6,8,47801,'إِلَّآ','اِلَّا٘','اِلَّاۤ','اِلَّا͏ٓ','ﯕ','إِلَّآ','إِلَّآ','إِلَّآ',0
24,6,9,47802,'أَنفُسُهُمْ','اَنْفُسُهُمْ','اَنْفُسُهُمْ','اَنْفُسُهُمْ','ﯖ','أَنفُسُهُمْ','أَنفُسُهُمْ','أَنفُسُهُمۡ',0
24,6,10,47803,'فَشَهَـٰدَةُ','فَشَهَادَةُ','فَشَهَادَةُ','فَشَهَادَةُ','ﯗ','فَشَهَٰدَةُ','فَشَهَٰدَةُ','فَشَهَٰدَةُ',0
24,6,11,47804,'أَحَدِهِمْ','اَحَدِهِمْ','اَحَدِهِمْ','اَحَدِهِمْ','ﯘ','أَحَدِهِمْ','أَحَدِهِمْ','أَحَدِهِمۡ',0
24,6,12,47805,'أَرْبَعُ','اَرْبَعُ','اَرْبَعُ','اَرْبَعُ','ﯙ','أَرْبَعُ','أَرْبَعُ','أَرۡبَعُ',0
24,6,13,47806,'شَهَـٰدَٰتٍۭ','شَهٰدٰتٍۣ','شَهٰدٰتٍۢ','شَهٰدٰتٍۢ','ﯚ','شَهَٰدَٰتِۭ','شَهَٰدَٰتِۭ','شَهَٰدَٰتِۭ',0
24,6,14,47807,'بِٱللَّهِ ۙ','بِاللّٰهِﶈ','بِاللّٰهِ ۙ','بِاللّٰهِۙ','ﯛﯜ','بِٱللَّهِ','بِٱللَّهِۙ','بِٱللَّهِ',0
24,6,15,47808,'إِنَّهُۥ','اِنَّهٗ','اِنَّهٗ','اِنَّهٗ','ﯝ','إِنَّهُۥ','إِنَّهُۥ','إِنَّهُۥ',0
24,6,16,47809,'لَمِنَ','لَمِنَ','لَمِنَ','لَمِنَ','ﯞ','لَمِنَ','لَمِنَ','لَمِنَ',0
24,6,17,47810,'ٱلصَّـٰدِقِينَ','الصّٰدِقِيْنَ','الصّٰدِقِیْنَ','الصّٰدِقِيْنَ','ﯟ','ٱلصَّٰدِقِينَ','ٱلصَّٰدِقِينَ','ٱلصَّٰدِقِينَ',0
24,6,18,47811,'٦','٦','۟','۝٦','ﯠ','۝٦','۝٦','٦',1
24,7,1,47812,'وَٱلْخَـٰمِسَةُ','وَالْخَامِسَةُ','وَالْخَامِسَةُ','وَالْخَامِسَةُ','ﯡ','وَٱلْخَٰمِسَةُ','وَٱلْخَٰمِسَةُ','وَٱلۡخَٰمِسَةُ',0
24,7,2,47813,'أَنَّ','اَنَّ','اَنَّ','اَنَّ','ﯢ','أَنَّ','أَنَّ','أَنَّ',0
24,7,3,47814,'لَعْنَتَ','لَعْنَتَ','لَعْنَتَ','لَعْنَتَ','ﯣ','لَعْنَتَ','لَعْنَتَ','لَعۡنَتَ',0
24,7,4,47815,'ٱللَّهِ','اللّٰهِ','اللّٰهِ','اللّٰهِ','ﯤ','ٱللَّهِ','ٱللَّهِ','ٱللَّهِ',0
24,7,5,47816,'عَلَيْهِ','عَلَيْهِ','عَلَیْهِ','عَلَيْهِ','ﯥ','عَلَيْهِ','عَلَيْهِ','عَلَيۡهِ',0
24,7,6,47817,'إِن','اِنْ','اِنْ','اِنْ','ﯦ','إِن','إِن','إِن',0
24,7,7,47818,'كَانَ','كَانَ','كَانَ','كَانَ','ﯧ','كَانَ','كَانَ','كَانَ',0
24,7,8,47819,'مِنَ','مِنَ','مِنَ','مِنَ','ﯨ','مِنَ','مِنَ','مِنَ',0
24,7,9,47820,'ٱلْكَـٰذِبِينَ','الْكٰذِبِيْنَ','الْكٰذِبِیْنَ','الْكٰذِبِيْنَ','ﯩ','ٱلْكَٰذِبِينَ','ٱلْكَٰذِبِينَ','ٱلۡكَٰذِبِينَ',0
24,7,10,47821,'٧','٧','۟','۝٧','ﯪ','۝٧','۝٧','٧',1
24,8,1,47822,'وَيَدْرَؤُا۟','وَيَدْرَؤُا','وَیَدْرَؤُا','وَيَدْرَو͏ٔ͏ُا','ﯫ','وَيَدْرَؤُا۟','وَيَدْرَؤُا۟','وَيَدۡرَؤُاْ',0
24,8,2,47823,'عَنْهَا','عَنْهَا','عَنْهَا','عَنْهَا','ﯬ','عَنْهَا','عَنْهَا','عَنۡهَا',0
24,8,3,47824,'ٱلْعَذَابَ','الْعَذَابَ','الْعَذَابَ','الْعَذَابَ','ﯭ','ٱلْعَذَابَ','ٱلْعَذَابَ','ٱلۡعَذَابَ',0
